geoid,keys,address,city,country,lat,long,name,postalCode,province,websites,address_full
47157,us/tn/memphis/1610sycamoreviewrd/-1161002137,1610 Sycamore View Rd,Memphis,US,35.1694,-89.86479,McDonald's,38134,TN,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, Sycamore View Road, Memphis, Shelby County, West Tennessee, Tennessee, 38134, United States"
55063,us/wi/lacrosse/2437georgest/-1161002137,2437 George St,La Crosse,US,43.85742,-91.23993,McDonald's,54603,WI,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","2469, George Street, Upper Northside, La Crosse, La Crosse County, Wisconsin, 54603, United States"
55141,us/wi/marshfield/813ncentralave/-1009719089,813 N Central Ave,Marshfield,US,44.674233,-90.168369,Taco John's,54449,WI,"https://www.tacojohns.com,http://locations.tacojohns.com/wi/marshfield/813-n-central-avenue.html","Prevail Bank, 810, North Central Avenue, Marshfield, Wood County, Wisconsin, 54449, United States"
55141,us/wi/marshfield/1101ncentralave/-1161002137,1101 N Central Ave,Marshfield,US,44.67742,-90.16521,McDonald's,54449,WI,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, North Central Avenue, Marshfield, Wood County, Wisconsin, 54449, United States"
39035,us/oh/cleveland/4601northfieldrd/-1065909473,4601 Northfield Rd,Cleveland,US,41.433314,-81.523935,Mr Hero,44128,OH,http://www.mrhero.com,"4601, Northfield Road, North Randall, Cuyahoga County, Ohio, 44128, United States"
53077,us/wa/yakima/1601wlincolnave/-1161002137,1601 W Lincoln Ave,Yakima,US,46.6039,-120.53093,McDonald's,98902,WA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com","McDonald's, Garfield Avenue, Yakima, Yakima County, Washington, 98902, United States"
49035,us/ut/westjordan/5706w7800s/-1161002137,5706 W 7800 S,West Jordan,US,40.60985,-112.0266,McDonald's,84081,UT,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, 5706 W, 7800 South, West Jordan, Salt Lake County, Utah, 84081, United States"
28133,us/ms/indianola/1014highway82e/-864103396,1014 Highway 82 E,Indianola,US,33.45785,-90.63563,Taco Bell,38751,MS,"http://www.tacobell.com,https://locations.tacobell.com/ms/indianola/1014-highway-82.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=C412001andutm_content=website","Jack's, US 82, Indianola, Sunflower County, Mississippi, 38751, United States"
20061,us/ks/fortriley/640huebnerrd/-1055723171,640 Huebner Rd,Fort Riley,US,39.0644,-96.79881,Domino's Pizza,66442,KS,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps","Huebner Road, Geary County, Kansas, 66442, United States"
49053,us/ut/saintgeorge/1418wsunsetblvd/-864103396,1418 W Sunset Blvd,Saint George,US,37.122977,-113.613499,Taco Bell,84770,UT,"http://www.tacobell.com,https://locations.tacobell.com/ut/saint-george/1418-west-sunset-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=025391andutm_content=website","Taco Bell, West Sunset Boulevard, St. George, Washington County, Utah, 84770, United States"
49053,us/ut/saintgeorge/610esaintgeorgeblvd/-864103396,610 E Saint George Blvd,Saint George,US,37.109869,-113.570286,Taco Bell,84770,UT,"http://www.tacobell.com,https://locations.tacobell.com/ut/saint-george/610-east-st-george-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=025385andutm_content=website","Perks!, East Saint George Boulevard, St. George, Washington County, Utah, 84771, United States"
20045,us/ks/lawrence/4651w6thst/-66712705,4651 W 6th St,Lawrence,US,38.971514,-95.301449,Pizza Hut,66049,KS,http://www.pizzahut.com,"West 6th Street, Lawrence, Douglas County, Kansas, 66049, United States"
31109,us/ne/lincoln/5540oldcheneyrd/1491689988,5540 Old Cheney Rd,Lincoln,US,40.75546,-96.64543,Amigos/Kings Classic,68516,NE,"http://www.facebook.com/amigoskings,http://www.amigoskings.com","Amigos + Kings Classic, 5540, Old Cheney Road, Lincoln, Lancaster County, Nebraska, 68516, United States"
20091,us/ks/overlandpark/7501w135thst/1876747914,7501 W 135th St,Overland Park,US,38.88353,-94.672,Raising Cane's Chicken Fingers,66223,KS,http://raisingcanes.com,"Arvest Bank, 7401, West 135th Street, Overland Park, Johnson County, Kansas, 66223, United States"
39043,us/oh/sandusky/4204milanrd/-1161002137,4204 Milan Rd,Sandusky,US,41.41841,-82.67352,McDonalds,44870,OH,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, Sandusky Mall Boulevard, Perkins Township, Erie County, Ohio, 44870, United States"
48167,us/tx/lamarque/6300gulffwy/1832448210,6300 Gulf Fwy,La Marque,US,29.3676,-94.97416,Whataburger,77568,TX,"https://locations.whataburger.com/tx/la-marque/6300-gulf-freeway.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,https://locations.whataburger.com/tx/la-marque/6300-gulf-freeway.html/","La Marque, Galveston County, Texas, 77568, United States"
48007,us/tx/rockport/1302highway35n/-1161002137,1302 Highway 35 N,Rockport,US,28.036688,-97.04238,McDonald's,78382,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","1304, Rath Street, Rockport, Aransas County, Texas, 78382, United States"
39061,us/oh/cincinnati/3515springdalerd/-1055723171,3515 Springdale Rd,Cincinnati,US,39.25009,-84.59411,Domino's Pizza,45251,OH,"http://dominospizza.com,http://www.dominos.com","3501, Springdale Road, Northgate, Colerain Township, Hamilton County, Ohio, 45247, United States"
39061,us/oh/cincinnati/7720laurelave/-1055723171,7720 Laurel Ave,Cincinnati,US,39.18985,-84.36207,Domino's Pizza,45243,OH,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps","7728, Laurel Avenue, Madeira, Hamilton County, Ohio, 45243, United States"
48091,us/tx/newbraunfels/123creeksidexing/1832448210,123 Creekside Xing,New Braunfels,US,29.7279,-98.07612,Whataburger,78130,TX,"https://locations.whataburger.com/tx/new-braunfels/123-creekside-crossing.html/,https://locations.whataburger.com/tx/new-braunfels/123-creekside-crossing.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages","Whataburger, 123, Creekside Way, Town Center at Creekside, New Braunfels, Comal County, Texas, 78130, United States"
23005,us/me/windham/793roosevelttrl/-2061630068,793 Roosevelt Trl,Windham,US,43.83887,-70.44217,Burger King,4062,ME,"http://www.bk.com,https://locations.bk.com/me/windham/793-roosevelt-trl.html,https://locations.bk.com/me/north-windham/793-roosevelt-trl.html","Burger King, 793, Roosevelt Trail, North Windham, Windham, Cumberland County, Maine, 04062, United States"
53063,us/wa/spokane/14700eindianaave/-863563290,14700 E Indiana Ave,Spokane,US,47.673976,-117.206394,Taco Time,99216,WA,http://www.tacotime.com/stores/6406,"JCPenney, East Indiana Avenue, Spokane Valley, Spokane County, Washington, 99216, United States"
29051,us/mo/jeffersoncity/201commercedr/1780593795,201 Commerce Dr,Jefferson City,US,38.59259,-92.2254,SONIC Drive In,65109,MO,"https://locations.sonicdrivein.com/mo/jefferson-city/201-commerce-drive.html,http://sonicdrivein.com","2787, Plaza Drive, Jefferson City, Cole County, Missouri, 65109, United States"
29051,us/mo/jeffersoncity/3124stenmiledr/-1161002137,3124 S Ten Mile Dr,Jefferson City,US,38.58068,-92.2352,McDonald's,65109,MO,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","3158, South Ten Mile Drive, Jefferson City, Cole County, Missouri, 65109, United States"
28071,us/ms/oxford/1417jacksonavew/-1720598652,1417 Jackson Ave W,Oxford,US,34.36729,-89.54978,Coop DeVille,38655,MS,http://www.coopdevillerecords.com,"Fashion Nail Spa, 1417, Jackson Avenue West, Oxford, Lafayette County, Mississippi, 38655, United States"
31033,us/ne/sidney/2984uplandpkwy/-1161002137,2984 Upland Pkwy,Sidney,US,41.138,-102.98557,McDonalds,69162,NE,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","1598, 17th Avenue, Gordons Mobile Plaza, Sidney, Cheyenne County, Nebraska, 69162, United States"
31127,us/ne/auburn/1002jst/1491689988,1002 J St,Auburn,US,40.39457,-95.83913,Amigos/Kings Classic,68305,NE,"http://www.amigoskings.com,http://www.facebook.com/amigoskings","1074, J Street, Auburn, Nemaha County, Nebraska, 68305, United States"
36059,us/ny/gardencity/1917thst/93683743,191 7th St,Garden City,US,40.725253,-73.634393,B. Good,11530,NY,https://bgood.com/locations/191-7th-street-garden-city-ny,"184, 7th Street, Village of Garden City, Town of Hempstead, Nassau County, New York, 11530, United States"
21029,us/ky/shepherdsville/544conestogapkwy/-1055723171,544 Conestoga Pkwy,Shepherdsville,US,37.9978,-85.70737,Domino's Pizza,40165,KY,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps","Conestoga Parkway, Shepherdsville, Bullitt County, Kentucky, 40165, United States"
21009,us/ky/glasgow/101smithrd/-1161002137,101 Smith Rd,Glasgow,US,37.0082,-85.92208,McDonald's,42141,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, West Cherry Street, Glasgow, Barren County, Kentucky, 42141, United States"
22079,us/la/alexandria/5212jacksonst/1780593795,5212 Jackson St,Alexandria,US,31.27267,-92.48395,Sonic Drive-In,71303,LA,https://locations.sonicdrivein.com/la/alexandria/5212-jackson-street.html,"Jackson Street, Alexandria, Rapides Parish, Louisiana, 71303, United States"
21199,us/ky/somerset/131shighway27/-1161002137,131 S Highway 27,Somerset,US,37.09224,-84.61883,McDonald's,42501,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, US 27, Bourbon, Somerset, Pulaski County, Kentucky, 42503, United States"
35001,us/nm/albuquerque/1511cgoffblvdswplazarioshpgctr/-1055723171,1511 C Goff Blvd S W Plaza Rio Shpg Ctr,Albuquerque,US,35.085335,-106.60555,Domino's Pizza,87105,NM,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps","435, Amherst Drive Northeast, Nob Hill, Albuquerque, Bernalillo County, New Mexico, 87106, United States"
21059,us/ky/owensboro/4800fredericast/-1161002137,4800 Frederica St,Owensboro,US,37.723743,-87.123894,McDonald's,42301,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, 4800, Frederica Street, Owensboro, Daviess County, Kentucky, 42301, United States"
22051,us/la/kenner/300wesplanadeave/-2061630068,300 W Esplanade Ave,Kenner,US,30.02306,-90.26933,Burger King,70065,LA,"http://www.bk.com,https://locations.bk.com/la/kenner/300-w-esplanade-ave.html,https://www.bk.com","Supercuts, Loyola Drive, Kenner, Jefferson Parish, Louisiana, 70065, United States"
22109,us/la/houma/5963wmainst/1780593795,5963 W Main St,Houma,US,29.63346,-90.75858,Sonic Drive-In,70360,LA,https://locations.sonicdrivein.com/la/houma/5963-w-main-street.html,"Sonic, West Main Street, Allemand, Bayou Cane, Houma, Terrebonne Parish, Louisiana, 70360, United States"
35001,us/nm/albuquerque/7849tramwayblvdnested/-1055723171,7849 Tramway Blvd NE Ste D,Albuquerque,US,35.17351,-106.49703,Domino's Pizza,87122,NM,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps","Valvoline, Tramway Boulevard Northeast, Sandia Heights, Albuquerque, Bernalillo County, New Mexico, 87122, United States"
18077,us/in/madison/400cliftydr/-938337463,400 Clifty Dr,Madison,US,38.77544,-85.39367,Rally's,47250,IN,"https://locations.rallys.com/in/madison/400-clifty-drive,http://rallys.com","Speedway, 422, Clifty Drive, Madison, Jefferson County, Indiana, 47250, United States"
22109,us/la/houma/1228saintcharlesst/-864103396,1228 Saint Charles St,Houma,US,29.58875,-90.74346,Taco Bell,70360,LA,"http://www.tacobell.com,https://locations.tacobell.com/la/houma/1228-saint-charles-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024689andutm_content=website","1222, Saint Charles Street, Houma, Terrebonne Parish, Louisiana, 70360, United States"
22111,us/la/farmerville/725sterlingtonhwy/-864103396,725 Sterlington Hwy,Farmerville,US,32.7715,-92.39699,Taco Bell,71241,LA,"https://locations.tacobell.com/la/farmerville/725-sterlington-highway.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=G135477andutm_content=website,http://www.tacobell.com","Wild Wash, 709, Sterlington Highway, Norris Hill Shopping Center, Farmerville, Union Parish, Louisiana, 71241, United States"
22051,us/la/westwego/1088westbankexpy/-66712705,1088 Westbank Expy,Westwego,US,29.89708,-90.14081,Pizza Hut,70094,LA,http://www.pizzahut.com,"Mr. CASH, Westbank Expressway, Westwego, Jefferson Parish, Louisiana, 70073, United States"
22033,us/la/batonrouge/1000governmentst/1780593795,1000 Government St,Baton Rouge,US,30.44345,-91.17915,Sonic Drive-In,70802,LA,https://locations.sonicdrivein.com/la/baton-rouge/1000-government-street.html,"1098, Government Street, Downtown Development District, Baton Rouge, East Baton Rouge Parish, Louisiana, 70802, United States"
28011,us/ms/cleveland/314ecarpenterst/126846685,314 E Carpenter St,Cleveland,US,33.75489,-90.71678,Back Yard Burgers,38732,MS,http://www.backyardburgers.com,"398, East Carpenter Street, Cleveland, Bolivar County, Mississippi, 38732, United States"
28011,us/ms/cleveland/120sdavisave/-1161002137,120 S Davis Ave,Cleveland,US,33.74364,-90.71593,McDonald's,38732,MS,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, South Davis Avenue, Cleveland, Bolivar County, Mississippi, 38732, United States"
37133,us/nc/camplejeune/1231holcombblvd/-791445730,1231 Holcomb Blvd,Camp Lejeune,US,34.72418,-77.34444,Wendy's,28547,NC,http://www.wendys.com,"Holcomb Boulevard, Midway Park, Jacksonville, Onslow County, North Carolina, 28544, United States"
27137,us/mn/duluth/112e2ndst/-1055723171,112 E 2nd St,Duluth,US,46.78937,-92.09841,Domino's Pizza,55805,MN,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps","02 St & 01 AE - 2e layover, East 2nd Street, Duluth, Saint Louis County, Minnesota, 55812, United States"
13179,us/ga/fortstewart/976williamhwilsonaveste100/-2061630068,976 William H Wilson Ave Ste 100,Fort Stewart,US,31.8613,-81.61078,Burger King,31314,GA,"https://locations.bk.com/ga/fort-stewart/976-william-h-wilson-ave.html,http://www.bk.com","Wilson Avenue, Fort Stewart, Liberty County, Georgia, 31314, United States"
01125,us/al/northport/2910lurleenbwallaceblvd/1780593795,2910 Lurleen B Wallace Blvd,Northport,US,33.236442,-87.576869,Sonic Drive-In,35476,AL,https://locations.sonicdrivein.com/al/northport/2910-lurleen-b--wallace-blvd.html,"Natural Rx, 2801, Lurleen B Wallace Boulevard, Historic Downtown Northport, Birdway Drive, Northport, Tuscaloosa County, Alabama, 35476, United States"
19103,us/ia/coralville/2441jamesst/-1055723171,2441 James St,Coralville,US,41.68432,-91.60353,Domino's Pizza,52241,IA,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps","IHOP, James Street, Coralville, Johnson County, Iowa, 52241, United States"
01103,us/al/hartselle/602highway31sw/-864103396,602 Highway 31 SW,Hartselle,US,34.439438,-86.940455,Taco Bell,35640,AL,"http://www.tacobell.com,https://locations.tacobell.com/al/hartselle/602-highway-31-south.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029149andutm_content=website","Taco Bell, 602, South 2nd Avenue, Hartselle, Morgan County, Alabama, 35640, United States"
37139,us/nc/elizabethcity/107jordanplz/-1055723171,107 Jordan Plz,Elizabeth City,US,36.29457,-76.23925,Domino's Pizza,27909,NC,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps","Domino's, West Ehringhaus Street, Chapell Gardens, Elizabeth City, Pasquotank County, North Carolina, 27909, United States"
37133,us/nc/swansboro/905wcorbettave/-1161002137,905 W Corbett Ave,Swansboro,US,34.69765,-77.14086,McDonalds,28584,NC,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, Phillips Loop Road, Swansboro, Onslow County, North Carolina, 28584, United States"
54007,us/wv/sutton/2001suttonln/93075755,2001 Sutton Ln,Sutton,US,38.70084,-80.664158,Arby's,26601,WV,"http://www.arbys.com,http://arbys.com/our-menu","Arby's, Sutton Lane, Sutton, Braxton County, West Virginia, 26601, United States"
50007,us/vt/burlington/161churchst/-1600724499,161 Church St,Burlington,US,44.47568,-73.21264,Pacific Rim,5401,VT,NA,"Red Panda, 161, Church Street, Downtown, Burlington, Chittenden County, Vermont, 05401, United States"
